Date,Month,Day,Hour_Ending,Index,Value
2022-06-16 12:00:00,6,16,13,61613,14.013
2022-06-16 13:00:00,6,16,14,61614,14.148
2022-06-16 14:00:00,6,16,15,61615,13.239
2022-06-16 15:00:00,6,16,16,61616,11.424
2022-06-16 16:00:00,6,16,17,61617,8.967
2022-06-16 17:00:00,6,16,18,61618,6.237
2022-06-16 18:00:00,6,16,19,61619,3.636
2022-06-16 19:00:00,6,16,20,61620,1.548
2022-06-16 20:00:00,6,16,21,61621,0.282
2022-06-16 21:00:00,6,16,22,61622,0
2022-06-16 22:00:00,6,16,23,61623,0
2022-06-16 23:00:00,6,16,24,61624,0
2022-06-17 00:00:00,6,17,1,61701,0
2022-06-17 01:00:00,6,17,2,61702,0
2022-06-17 02:00:00,6,17,3,61703,0
2022-06-17 03:00:00,6,17,4,61704,0
2022-06-17 04:00:00,6,17,5,61705,0
2022-06-17 05:00:00,6,17,6,61706,0.072
2022-06-17 06:00:00,6,17,7,61707,1.059
2022-06-17 07:00:00,6,17,8,61708,2.988
2022-06-17 08:00:00,6,17,9,61709,5.514
2022-06-17 09:00:00,6,17,10,61710,8.268
2022-06-17 10:00:00,6,17,11,61711,10.839
2022-06-17 11:00:00,6,17,12,61712,12.852
2022-06-17 12:00:00,6,17,13,61713,14.013
2022-06-17 13:00:00,6,17,14,61714,14.148
2022-06-17 14:00:00,6,17,15,61715,13.239
2022-06-17 15:00:00,6,17,16,61716,11.424
2022-06-17 16:00:00,6,17,17,61717,8.967
2022-06-17 17:00:00,6,17,18,61718,6.237
2022-06-17 18:00:00,6,17,19,61719,3.636
2022-06-17 19:00:00,6,17,20,61720,1.548
2022-06-17 20:00:00,6,17,21,61721,0.282
2022-06-17 21:00:00,6,17,22,61722,0
2022-06-17 22:00:00,6,17,23,61723,0
2022-06-17 23:00:00,6,17,24,61724,0
2022-06-18 00:00:00,6,18,1,61801,0
2022-06-18 01:00:00,6,18,2,61802,0
2022-06-18 02:00:00,6,18,3,61803,0
2022-06-18 03:00:00,6,18,4,61804,0
2022-06-18 04:00:00,6,18,5,61805,0
2022-06-18 05:00:00,6,18,6,61806,0.072
2022-06-18 06:00:00,6,18,7,61807,1.059
2022-06-18 07:00:00,6,18,8,61808,2.988
2022-06-18 08:00:00,6,18,9,61809,5.514
2022-06-18 09:00:00,6,18,10,61810,8.268
2022-06-18 10:00:00,6,18,11,61811,10.839
2022-06-18 11:00:00,6,18,12,61812,12.852
2022-06-18 12:00:00,6,18,13,61813,14.013
2022-06-18 13:00:00,6,18,14,61814,14.148
2022-06-18 14:00:00,6,18,15,61815,13.239
2022-06-18 15:00:00,6,18,16,61816,11.424
2022-06-18 16:00:00,6,18,17,61817,8.967
2022-06-18 17:00:00,6,18,18,61818,6.237
2022-06-18 18:00:00,6,18,19,61819,3.636
2022-06-18 19:00:00,6,18,20,61820,1.548
2022-06-18 20:00:00,6,18,21,61821,0.282
2022-06-18 21:00:00,6,18,22,61822,0
2022-06-18 22:00:00,6,18,23,61823,0
2022-06-18 23:00:00,6,18,24,61824,0
2022-06-19 00:00:00,6,19,1,61901,0
2022-06-19 01:00:00,6,19,2,61902,0
2022-06-19 02:00:00,6,19,3,61903,0
2022-06-19 03:00:00,6,19,4,61904,0
2022-06-19 04:00:00,6,19,5,61905,0
2022-06-19 05:00:00,6,19,6,61906,0.072
2022-06-19 06:00:00,6,19,7,61907,1.059
2022-06-19 07:00:00,6,19,8,61908,2.988
2022-06-19 08:00:00,6,19,9,61909,5.514
2022-06-19 09:00:00,6,19,10,61910,8.268
2022-06-19 10:00:00,6,19,11,61911,10.839
2022-06-19 11:00:00,6,19,12,61912,12.852
2022-06-19 12:00:00,6,19,13,61913,14.013
2022-06-19 13:00:00,6,19,14,61914,14.148
2022-06-19 14:00:00,6,19,15,61915,13.239
2022-06-19 15:00:00,6,19,16,61916,11.424
2022-06-19 16:00:00,6,19,17,61917,8.967
2022-06-19 17:00:00,6,19,18,61918,6.237
2022-06-19 18:00:00,6,19,19,61919,3.636
2022-06-19 19:00:00,6,19,20,61920,1.548
2022-06-19 20:00:00,6,19,21,61921,0.282
2022-06-19 21:00:00,6,19,22,61922,0
2022-06-19 22:00:00,6,19,23,61923,0
2022-06-19 23:00:00,6,19,24,61924,0
2022-06-20 00:00:00,6,20,1,62001,0
2022-06-20 01:00:00,6,20,2,62002,0
2022-06-20 02:00:00,6,20,3,62003,0
2022-06-20 03:00:00,6,20,4,62004,0
2022-06-20 04:00:00,6,20,5,62005,0
2022-06-20 05:00:00,6,20,6,62006,0.072
2022-06-20 06:00:00,6,20,7,62007,1.059
2022-06-20 07:00:00,6,20,8,62008,2.988
2022-06-20 08:00:00,6,20,9,62009,5.514
2022-06-20 09:00:00,6,20,10,62010,8.268
2022-06-20 10:00:00,6,20,11,62011,10.839
2022-06-20 11:00:00,6,20,12,62012,12.852
2022-06-20 12:00:00,6,20,13,62013,14.013
2022-06-20 13:00:00,6,20,14,62014,14.148
2022-06-20 14:00:00,6,20,15,62015,13.239
2022-06-20 15:00:00,6,20,16,62016,11.424
2022-06-20 16:00:00,6,20,17,62017,8.967
2022-06-20 17:00:00,6,20,18,62018,6.237
2022-06-20 18:00:00,6,20,19,62019,3.636
2022-06-20 19:00:00,6,20,20,62020,1.548
2022-06-20 20:00:00,6,20,21,62021,0.282
2022-06-20 21:00:00,6,20,22,62022,0
2022-06-20 22:00:00,6,20,23,62023,0
2022-06-20 23:00:00,6,20,24,62024,0
2022-06-21 00:00:00,6,21,1,62101,0
2022-06-21 01:00:00,6,21,2,62102,0
2022-06-21 02:00:00,6,21,3,62103,0
2022-06-21 03:00:00,6,21,4,62104,0
2022-06-21 04:00:00,6,21,5,62105,0
2022-06-21 05:00:00,6,21,6,62106,0.072
2022-06-21 06:00:00,6,21,7,62107,1.059
2022-06-21 07:00:00,6,21,8,62108,2.988
2022-06-21 08:00:00,6,21,9,62109,5.514
2022-06-21 09:00:00,6,21,10,62110,8.268
2022-06-21 10:00:00,6,21,11,62111,10.839
2022-06-21 11:00:00,6,21,12,62112,12.852
2022-06-21 12:00:00,6,21,13,62113,14.013
2022-06-21 13:00:00,6,21,14,62114,14.148
2022-06-21 14:00:00,6,21,15,62115,13.239
2022-06-21 15:00:00,6,21,16,62116,11.424
2022-06-21 16:00:00,6,21,17,62117,8.967
2022-06-21 17:00:00,6,21,18,62118,6.237
2022-06-21 18:00:00,6,21,19,62119,3.636
2022-06-21 19:00:00,6,21,20,62120,1.548
2022-06-21 20:00:00,6,21,21,62121,0.282
2022-06-21 21:00:00,6,21,22,62122,0
2022-06-21 22:00:00,6,21,23,62123,0
2022-06-21 23:00:00,6,21,24,62124,0
2022-06-22 00:00:00,6,22,1,62201,0
2022-06-22 01:00:00,6,22,2,62202,0
2022-06-22 02:00:00,6,22,3,62203,0
2022-06-22 03:00:00,6,22,4,62204,0
2022-06-22 04:00:00,6,22,5,62205,0
2022-06-22 05:00:00,6,22,6,62206,0.072
2022-06-22 06:00:00,6,22,7,62207,1.059
2022-06-22 07:00:00,6,22,8,62208,2.988
2022-06-22 08:00:00,6,22,9,62209,5.514
2022-06-22 09:00:00,6,22,10,62210,8.268
2022-06-22 10:00:00,6,22,11,62211,10.839
2022-06-22 11:00:00,6,22,12,62212,12.852
2022-06-22 12:00:00,6,22,13,62213,14.013
2022-06-22 13:00:00,6,22,14,62214,14.148
2022-06-22 14:00:00,6,22,15,62215,13.239
2022-06-22 15:00:00,6,22,16,62216,11.424
2022-06-22 16:00:00,6,22,17,62217,8.967
2022-06-22 17:00:00,6,22,18,62218,6.237
2022-06-22 18:00:00,6,22,19,62219,3.636
2022-06-22 19:00:00,6,22,20,62220,1.548
2022-06-22 20:00:00,6,22,21,62221,0.282
2022-06-22 21:00:00,6,22,22,62222,0
2022-06-22 22:00:00,6,22,23,62223,0
2022-06-22 23:00:00,6,22,24,62224,0
2022-06-23 00:00:00,6,23,1,62301,0
2022-06-23 01:00:00,6,23,2,62302,0
2022-06-23 02:00:00,6,23,3,62303,0
2022-06-23 03:00:00,6,23,4,62304,0
2022-06-23 04:00:00,6,23,5,62305,0
2022-06-23 05:00:00,6,23,6,62306,0.072
2022-06-23 06:00:00,6,23,7,62307,1.059
2022-06-23 07:00:00,6,23,8,62308,2.988
2022-06-23 08:00:00,6,23,9,62309,5.514
2022-06-23 09:00:00,6,23,10,62310,8.268
2022-06-23 10:00:00,6,23,11,62311,10.839
2022-06-23 11:00:00,6,23,12,62312,12.852
2022-06-23 12:00:00,6,23,13,62313,14.013
2022-06-23 13:00:00,6,23,14,62314,14.148
2022-06-23 14:00:00,6,23,15,62315,13.239
2022-06-23 15:00:00,6,23,16,62316,11.424
2022-06-23 16:00:00,6,23,17,62317,8.967
2022-06-23 17:00:00,6,23,18,62318,6.237
2022-06-23 18:00:00,6,23,19,62319,3.636
2022-06-23 19:00:00,6,23,20,62320,1.548
2022-06-23 20:00:00,6,23,21,62321,0.282
2022-06-23 21:00:00,6,23,22,62322,0
2022-06-23 22:00:00,6,23,23,62323,0
2022-06-23 23:00:00,6,23,24,62324,0
2022-06-24 00:00:00,6,24,1,62401,0
2022-06-24 01:00:00,6,24,2,62402,0
2022-06-24 02:00:00,6,24,3,62403,0
2022-06-24 03:00:00,6,24,4,62404,0
2022-06-24 04:00:00,6,24,5,62405,0
2022-06-24 05:00:00,6,24,6,62406,0.072
2022-06-24 06:00:00,6,24,7,62407,1.059
2022-06-24 07:00:00,6,24,8,62408,2.988
2022-06-24 08:00:00,6,24,9,62409,5.514
2022-06-24 09:00:00,6,24,10,62410,8.268
2022-06-24 10:00:00,6,24,11,62411,10.839
2022-06-24 11:00:00,6,24,12,62412,12.852
2022-06-24 12:00:00,6,24,13,62413,14.013
2022-06-24 13:00:00,6,24,14,62414,14.148
2022-06-24 14:00:00,6,24,15,62415,13.239
2022-06-24 15:00:00,6,24,16,62416,11.424
2022-06-24 16:00:00,6,24,17,62417,8.967
2022-06-24 17:00:00,6,24,18,62418,6.237
2022-06-24 18:00:00,6,24,19,62419,3.636
2022-06-24 19:00:00,6,24,20,62420,1.548
2022-06-24 20:00:00,6,24,21,62421,0.282
2022-06-24 21:00:00,6,24,22,62422,0
2022-06-24 22:00:00,6,24,23,62423,0
2022-06-24 23:00:00,6,24,24,62424,0
2022-06-25 00:00:00,6,25,1,62501,0
2022-06-25 01:00:00,6,25,2,62502,0
2022-06-25 02:00:00,6,25,3,62503,0
2022-06-25 03:00:00,6,25,4,62504,0
2022-06-25 04:00:00,6,25,5,62505,0
2022-06-25 05:00:00,6,25,6,62506,0.072
2022-06-25 06:00:00,6,25,7,62507,1.059
2022-06-25 07:00:00,6,25,8,62508,2.988
2022-06-25 08:00:00,6,25,9,62509,5.514
2022-06-25 09:00:00,6,25,10,62510,8.268
2022-06-25 10:00:00,6,25,11,62511,10.839
2022-06-25 11:00:00,6,25,12,62512,12.852
2022-06-25 12:00:00,6,25,13,62513,14.013
2022-06-25 13:00:00,6,25,14,62514,14.148
2022-06-25 14:00:00,6,25,15,62515,13.239
2022-06-25 15:00:00,6,25,16,62516,11.424
2022-06-25 16:00:00,6,25,17,62517,8.967
2022-06-25 17:00:00,6,25,18,62518,6.237
2022-06-25 18:00:00,6,25,19,62519,3.636
2022-06-25 19:00:00,6,25,20,62520,1.548
2022-06-25 20:00:00,6,25,21,62521,0.282
2022-06-25 21:00:00,6,25,22,62522,0
2022-06-25 22:00:00,6,25,23,62523,0
2022-06-25 23:00:00,6,25,24,62524,0
2022-06-26 00:00:00,6,26,1,62601,0
2022-06-26 01:00:00,6,26,2,62602,0
2022-06-26 02:00:00,6,26,3,62603,0
2022-06-26 03:00:00,6,26,4,62604,0
2022-06-26 04:00:00,6,26,5,62605,0
2022-06-26 05:00:00,6,26,6,62606,0.072
2022-06-26 06:00:00,6,26,7,62607,1.059
2022-06-26 07:00:00,6,26,8,62608,2.988
2022-06-26 08:00:00,6,26,9,62609,5.514
2022-06-26 09:00:00,6,26,10,62610,8.268
2022-06-26 10:00:00,6,26,11,62611,10.839
2022-06-26 11:00:00,6,26,12,62612,12.852
2022-06-26 12:00:00,6,26,13,62613,14.013
2022-06-26 13:00:00,6,26,14,62614,14.148
2022-06-26 14:00:00,6,26,15,62615,13.239
2022-06-26 15:00:00,6,26,16,62616,11.424
2022-06-26 16:00:00,6,26,17,62617,8.967
2022-06-26 17:00:00,6,26,18,62618,6.237
2022-06-26 18:00:00,6,26,19,62619,3.636
2022-06-26 19:00:00,6,26,20,62620,1.548
2022-06-26 20:00:00,6,26,21,62621,0.282
2022-06-26 21:00:00,6,26,22,62622,0
2022-06-26 22:00:00,6,26,23,62623,0
2022-06-26 23:00:00,6,26,24,62624,0
2022-06-27 00:00:00,6,27,1,62701,0
2022-06-27 01:00:00,6,27,2,62702,0
2022-06-27 02:00:00,6,27,3,62703,0
2022-06-27 03:00:00,6,27,4,62704,0
2022-06-27 04:00:00,6,27,5,62705,0
2022-06-27 05:00:00,6,27,6,62706,0.072
2022-06-27 06:00:00,6,27,7,62707,1.059
2022-06-27 07:00:00,6,27,8,62708,2.988
2022-06-27 08:00:00,6,27,9,62709,5.514
2022-06-27 09:00:00,6,27,10,62710,8.268
2022-06-27 10:00:00,6,27,11,62711,10.839
2022-06-27 11:00:00,6,27,12,62712,12.852
2022-06-27 12:00:00,6,27,13,62713,14.013
2022-06-27 13:00:00,6,27,14,62714,14.148
2022-06-27 14:00:00,6,27,15,62715,13.239
2022-06-27 15:00:00,6,27,16,62716,11.424
2022-06-27 16:00:00,6,27,17,62717,8.967
2022-06-27 17:00:00,6,27,18,62718,6.237
2022-06-27 18:00:00,6,27,19,62719,3.636
2022-06-27 19:00:00,6,27,20,62720,1.548
2022-06-27 20:00:00,6,27,21,62721,0.282
2022-06-27 21:00:00,6,27,22,62722,0
2022-06-27 22:00:00,6,27,23,62723,0
2022-06-27 23:00:00,6,27,24,62724,0
2022-06-28 00:00:00,6,28,1,62801,0
2022-06-28 01:00:00,6,28,2,62802,0
2022-06-28 02:00:00,6,28,3,62803,0
2022-06-28 03:00:00,6,28,4,62804,0
2022-06-28 04:00:00,6,28,5,62805,0
2022-06-28 05:00:00,6,28,6,62806,0.072
2022-06-28 06:00:00,6,28,7,62807,1.059
2022-06-28 07:00:00,6,28,8,62808,2.988
2022-06-28 08:00:00,6,28,9,62809,5.514
2022-06-28 09:00:00,6,28,10,62810,8.268
2022-06-28 10:00:00,6,28,11,62811,10.839
2022-06-28 11:00:00,6,28,12,62812,12.852
2022-06-28 12:00:00,6,28,13,62813,14.013
2022-06-28 13:00:00,6,28,14,62814,14.148
2022-06-28 14:00:00,6,28,15,62815,13.239
2022-06-28 15:00:00,6,28,16,62816,11.424
2022-06-28 16:00:00,6,28,17,62817,8.967
2022-06-28 17:00:00,6,28,18,62818,6.237
2022-06-28 18:00:00,6,28,19,62819,3.636
2022-06-28 19:00:00,6,28,20,62820,1.548
2022-06-28 20:00:00,6,28,21,62821,0.282
2022-06-28 21:00:00,6,28,22,62822,0
2022-06-28 22:00:00,6,28,23,62823,0
2022-06-28 23:00:00,6,28,24,62824,0
2022-06-29 00:00:00,6,29,1,62901,0
2022-06-29 01:00:00,6,29,2,62902,0
2022-06-29 02:00:00,6,29,3,62903,0
2022-06-29 03:00:00,6,29,4,62904,0
2022-06-29 04:00:00,6,29,5,62905,0
2022-06-29 05:00:00,6,29,6,62906,0.072
2022-06-29 06:00:00,6,29,7,62907,1.059
2022-06-29 07:00:00,6,29,8,62908,2.988
2022-06-29 08:00:00,6,29,9,62909,5.514
2022-06-29 09:00:00,6,29,10,62910,8.268
2022-06-29 10:00:00,6,29,11,62911,10.839
2022-06-29 11:00:00,6,29,12,62912,12.852
2022-06-29 12:00:00,6,29,13,62913,14.013
2022-06-29 13:00:00,6,29,14,62914,14.148
2022-06-29 14:00:00,6,29,15,62915,13.239
2022-06-29 15:00:00,6,29,16,62916,11.424
2022-06-29 16:00:00,6,29,17,62917,8.967
2022-06-29 17:00:00,6,29,18,62918,6.237
2022-06-29 18:00:00,6,29,19,62919,3.636
2022-06-29 19:00:00,6,29,20,62920,1.548
2022-06-29 20:00:00,6,29,21,62921,0.282
2022-06-29 21:00:00,6,29,22,62922,0
2022-06-29 22:00:00,6,29,23,62923,0
2022-06-29 23:00:00,6,29,24,62924,0
2022-06-30 00:00:00,6,30,1,63001,0
2022-06-30 01:00:00,6,30,2,63002,0
2022-06-30 02:00:00,6,30,3,63003,0
2022-06-30 03:00:00,6,30,4,63004,0
2022-06-30 04:00:00,6,30,5,63005,0
2022-06-30 05:00:00,6,30,6,63006,0.072
2022-06-30 06:00:00,6,30,7,63007,1.059
2022-06-30 07:00:00,6,30,8,63008,2.988
2022-06-30 08:00:00,6,30,9,63009,5.514
2022-06-30 09:00:00,6,30,10,63010,8.268
2022-06-30 10:00:00,6,30,11,63011,10.839
2022-06-30 11:00:00,6,30,12,63012,12.852
2022-06-30 12:00:00,6,30,13,63013,14.013
2022-06-30 13:00:00,6,30,14,63014,14.148
2022-06-30 14:00:00,6,30,15,63015,13.239
2022-06-30 15:00:00,6,30,16,63016,11.424
2022-06-30 16:00:00,6,30,17,63017,8.967
2022-06-30 17:00:00,6,30,18,63018,6.237
2022-06-30 18:00:00,6,30,19,63019,3.636
2022-06-30 19:00:00,6,30,20,63020,1.548
2022-06-30 20:00:00,6,30,21,63021,0.282
2022-06-30 21:00:00,6,30,22,63022,0
2022-06-30 22:00:00,6,30,23,63023,0
2022-06-30 23:00:00,6,30,24,63024,0
2022-07-01 00:00:00,7,1,1,70101,0
2022-07-01 01:00:00,7,1,2,70102,0
2022-07-01 02:00:00,7,1,3,70103,0
2022-07-01 03:00:00,7,1,4,70104,0
2022-07-01 04:00:00,7,1,5,70105,0
2022-07-01 05:00:00,7,1,6,70106,0.036
2022-07-01 06:00:00,7,1,7,70107,0.822
2022-07-01 07:00:00,7,1,8,70108,2.574
2022-07-01 08:00:00,7,1,9,70109,4.983
2022-07-01 09:00:00,7,1,10,70110,7.68
2022-07-01 10:00:00,7,1,11,70111,10.251
2022-07-01 11:00:00,7,1,12,70112,12.303
2022-07-01 12:00:00,7,1,13,70113,13.527
2022-07-01 13:00:00,7,1,14,70114,13.734
2022-07-01 14:00:00,7,1,15,70115,12.891
2022-07-01 15:00:00,7,1,16,70116,11.127
2022-07-01 16:00:00,7,1,17,70117,8.715
2022-07-01 17:00:00,7,1,18,70118,6.018
2022-07-01 18:00:00,7,1,19,70119,3.447
2022-07-01 19:00:00,7,1,20,70120,1.398
2022-07-01 20:00:00,7,1,21,70121,0.204
2022-07-01 21:00:00,7,1,22,70122,0
2022-07-01 22:00:00,7,1,23,70123,0
2022-07-01 23:00:00,7,1,24,70124,0
2022-07-02 00:00:00,7,2,1,70201,0
2022-07-02 01:00:00,7,2,2,70202,0
2022-07-02 02:00:00,7,2,3,70203,0
2022-07-02 03:00:00,7,2,4,70204,0
2022-07-02 04:00:00,7,2,5,70205,0
2022-07-02 05:00:00,7,2,6,70206,0.036
2022-07-02 06:00:00,7,2,7,70207,0.822
2022-07-02 07:00:00,7,2,8,70208,2.574
2022-07-02 08:00:00,7,2,9,70209,4.983
2022-07-02 09:00:00,7,2,10,70210,7.68
2022-07-02 10:00:00,7,2,11,70211,10.251
2022-07-02 11:00:00,7,2,12,70212,12.303
2022-07-02 12:00:00,7,2,13,70213,13.527
2022-07-02 13:00:00,7,2,14,70214,13.734
2022-07-02 14:00:00,7,2,15,70215,12.891
2022-07-02 15:00:00,7,2,16,70216,11.127
2022-07-02 16:00:00,7,2,17,70217,8.715
2022-07-02 17:00:00,7,2,18,70218,6.018
2022-07-02 18:00:00,7,2,19,70219,3.447
2022-07-02 19:00:00,7,2,20,70220,1.398
2022-07-02 20:00:00,7,2,21,70221,0.204
2022-07-02 21:00:00,7,2,22,70222,0
2022-07-02 22:00:00,7,2,23,70223,0
2022-07-02 23:00:00,7,2,24,70224,0
2022-07-03 00:00:00,7,3,1,70301,0
2022-07-03 01:00:00,7,3,2,70302,0
2022-07-03 02:00:00,7,3,3,70303,0
2022-07-03 03:00:00,7,3,4,70304,0
2022-07-03 04:00:00,7,3,5,70305,0
2022-07-03 05:00:00,7,3,6,70306,0.036
2022-07-03 06:00:00,7,3,7,70307,0.822
2022-07-03 07:00:00,7,3,8,70308,2.574
2022-07-03 08:00:00,7,3,9,70309,4.983
2022-07-03 09:00:00,7,3,10,70310,7.68
2022-07-03 10:00:00,7,3,11,70311,10.251
2022-07-03 11:00:00,7,3,12,70312,12.303
2022-07-03 12:00:00,7,3,13,70313,13.527
2022-07-03 13:00:00,7,3,14,70314,13.734
2022-07-03 14:00:00,7,3,15,70315,12.891
2022-07-03 15:00:00,7,3,16,70316,11.127
2022-07-03 16:00:00,7,3,17,70317,8.715
2022-07-03 17:00:00,7,3,18,70318,6.018
2022-07-03 18:00:00,7,3,19,70319,3.447
2022-07-03 19:00:00,7,3,20,70320,1.398
2022-07-03 20:00:00,7,3,21,70321,0.204
2022-07-03 21:00:00,7,3,22,70322,0
2022-07-03 22:00:00,7,3,23,70323,0
2022-07-03 23:00:00,7,3,24,70324,0
2022-07-04 00:00:00,7,4,1,70401,0
2022-07-04 01:00:00,7,4,2,70402,0
2022-07-04 02:00:00,7,4,3,70403,0
2022-07-04 03:00:00,7,4,4,70404,0
2022-07-04 04:00:00,7,4,5,70405,0
2022-07-04 05:00:00,7,4,6,70406,0.036
2022-07-04 06:00:00,7,4,7,70407,0.822
2022-07-04 07:00:00,7,4,8,70408,2.574
2022-07-04 08:00:00,7,4,9,70409,4.983
2022-07-04 09:00:00,7,4,10,70410,7.68
2022-07-04 10:00:00,7,4,11,70411,10.251
2022-07-04 11:00:00,7,4,12,70412,12.303
2022-07-04 12:00:00,7,4,13,70413,13.527
2022-07-04 13:00:00,7,4,14,70414,13.734
2022-07-04 14:00:00,7,4,15,70415,12.891
2022-07-04 15:00:00,7,4,16,70416,11.127
2022-07-04 16:00:00,7,4,17,70417,8.715
2022-07-04 17:00:00,7,4,18,70418,6.018
2022-07-04 18:00:00,7,4,19,70419,3.447
2022-07-04 19:00:00,7,4,20,70420,1.398
2022-07-04 20:00:00,7,4,21,70421,0.204
2022-07-04 21:00:00,7,4,22,70422,0
2022-07-04 22:00:00,7,4,23,70423,0
2022-07-04 23:00:00,7,4,24,70424,0
2022-07-05 00:00:00,7,5,1,70501,0
2022-07-05 01:00:00,7,5,2,70502,0
2022-07-05 02:00:00,7,5,3,70503,0
2022-07-05 03:00:00,7,5,4,70504,0
2022-07-05 04:00:00,7,5,5,70505,0
2022-07-05 05:00:00,7,5,6,70506,0.036
2022-07-05 06:00:00,7,5,7,70507,0.822
2022-07-05 07:00:00,7,5,8,70508,2.574
2022-07-05 08:00:00,7,5,9,70509,4.983
2022-07-05 09:00:00,7,5,10,70510,7.68
2022-07-05 10:00:00,7,5,11,70511,10.251
2022-07-05 11:00:00,7,5,12,70512,12.303
2022-07-05 12:00:00,7,5,13,70513,13.527
2022-07-05 13:00:00,7,5,14,70514,13.734
2022-07-05 14:00:00,7,5,15,70515,12.891
2022-07-05 15:00:00,7,5,16,70516,11.127
2022-07-05 16:00:00,7,5,17,70517,8.715
2022-07-05 17:00:00,7,5,18,70518,6.018
2022-07-05 18:00:00,7,5,19,70519,3.447
2022-07-05 19:00:00,7,5,20,70520,1.398
2022-07-05 20:00:00,7,5,21,70521,0.204
2022-07-05 21:00:00,7,5,22,70522,0
2022-07-05 22:00:00,7,5,23,70523,0
2022-07-05 23:00:00,7,5,24,70524,0
2022-07-06 00:00:00,7,6,1,70601,0
2022-07-06 01:00:00,7,6,2,70602,0
2022-07-06 02:00:00,7,6,3,70603,0
2022-07-06 03:00:00,7,6,4,70604,0
2022-07-06 04:00:00,7,6,5,70605,0
2022-07-06 05:00:00,7,6,6,70606,0.036
2022-07-06 06:00:00,7,6,7,70607,0.822
2022-07-06 07:00:00,7,6,8,70608,2.574
2022-07-06 08:00:00,7,6,9,70609,4.983
2022-07-06 09:00:00,7,6,10,70610,7.68
2022-07-06 10:00:00,7,6,11,70611,10.251
2022-07-06 11:00:00,7,6,12,70612,12.303
2022-07-06 12:00:00,7,6,13,70613,13.527
2022-07-06 13:00:00,7,6,14,70614,13.734
2022-07-06 14:00:00,7,6,15,70615,12.891
2022-07-06 15:00:00,7,6,16,70616,11.127
2022-07-06 16:00:00,7,6,17,70617,8.715
2022-07-06 17:00:00,7,6,18,70618,6.018
2022-07-06 18:00:00,7,6,19,70619,3.447
2022-07-06 19:00:00,7,6,20,70620,1.398
2022-07-06 20:00:00,7,6,21,70621,0.204
2022-07-06 21:00:00,7,6,22,70622,0
2022-07-06 22:00:00,7,6,23,70623,0
2022-07-06 23:00:00,7,6,24,70624,0
2022-07-07 00:00:00,7,7,1,70701,0
2022-07-07 01:00:00,7,7,2,70702,0
2022-07-07 02:00:00,7,7,3,70703,0
2022-07-07 03:00:00,7,7,4,70704,0
2022-07-07 04:00:00,7,7,5,70705,0
2022-07-07 05:00:00,7,7,6,70706,0.036
2022-07-07 06:00:00,7,7,7,70707,0.822
2022-07-07 07:00:00,7,7,8,70708,2.574
2022-07-07 08:00:00,7,7,9,70709,4.983
2022-07-07 09:00:00,7,7,10,70710,7.68
2022-07-07 10:00:00,7,7,11,70711,10.251
2022-07-07 11:00:00,7,7,12,70712,12.303
2022-07-07 12:00:00,7,7,13,70713,13.527
2022-07-07 13:00:00,7,7,14,70714,13.734
2022-07-07 14:00:00,7,7,15,70715,12.891
2022-07-07 15:00:00,7,7,16,70716,11.127
2022-07-07 16:00:00,7,7,17,70717,8.715
2022-07-07 17:00:00,7,7,18,70718,6.018
2022-07-07 18:00:00,7,7,19,70719,3.447
2022-07-07 19:00:00,7,7,20,70720,1.398
2022-07-07 20:00:00,7,7,21,70721,0.204
2022-07-07 21:00:00,7,7,22,70722,0
2022-07-07 22:00:00,7,7,23,70723,0
2022-07-07 23:00:00,7,7,24,70724,0
2022-07-08 00:00:00,7,8,1,70801,0
2022-07-08 01:00:00,7,8,2,70802,0
2022-07-08 02:00:00,7,8,3,70803,0
2022-07-08 03:00:00,7,8,4,70804,0
2022-07-08 04:00:00,7,8,5,70805,0
2022-07-08 05:00:00,7,8,6,70806,0.036
2022-07-08 06:00:00,7,8,7,70807,0.822
2022-07-08 07:00:00,7,8,8,70808,2.574
2022-07-08 08:00:00,7,8,9,70809,4.983
2022-07-08 09:00:00,7,8,10,70810,7.68
2022-07-08 10:00:00,7,8,11,70811,10.251
2022-07-08 11:00:00,7,8,12,70812,12.303
2022-07-08 12:00:00,7,8,13,70813,13.527
2022-07-08 13:00:00,7,8,14,70814,13.734
2022-07-08 14:00:00,7,8,15,70815,12.891
2022-07-08 15:00:00,7,8,16,70816,11.127
2022-07-08 16:00:00,7,8,17,70817,8.715
2022-07-08 17:00:00,7,8,18,70818,6.018
2022-07-08 18:00:00,7,8,19,70819,3.447
2022-07-08 19:00:00,7,8,20,70820,1.398
2022-07-08 20:00:00,7,8,21,70821,0.204
2022-07-08 21:00:00,7,8,22,70822,0
2022-07-08 22:00:00,7,8,23,70823,0
2022-07-08 23:00:00,7,8,24,70824,0
2022-07-09 00:00:00,7,9,1,70901,0
2022-07-09 01:00:00,7,9,2,70902,0
2022-07-09 02:00:00,7,9,3,70903,0
2022-07-09 03:00:00,7,9,4,70904,0
2022-07-09 04:00:00,7,9,5,70905,0
2022-07-09 05:00:00,7,9,6,70906,0.036
2022-07-09 06:00:00,7,9,7,70907,0.822
2022-07-09 07:00:00,7,9,8,70908,2.574
2022-07-09 08:00:00,7,9,9,70909,4.983
2022-07-09 09:00:00,7,9,10,70910,7.68
2022-07-09 10:00:00,7,9,11,70911,10.251
